ID;PARTNER;BGN_DT;END_DT;BESTANDID
150;Sekretariat der Bundesversammlung ;1920-01-01T00:00:00Z;1976-12-31T00:00:00Z;[6787]
70;Wahlprüfungskommission des Nationalrats ;1920-01-01T00:00:00Z;1979-10-31T00:00:00Z;
1996;Eidgenössisches Luftamt ;1920-01-01T00:00:00Z;1979-12-31T00:00:00Z;[4976]
1965216;Tanner Albrecht;1920-01-01T00:00:00Z;1995-12-31T00:00:00Z;[1965217]
2072883;Sekretärssektion Zürich des Schweizerischen Verbands für Übermittlungstruppen ;1920-01-01T00:00:00Z;1999-12-31T00:00:00Z;[3305053]
953;Matt Alphons;1920-01-01T00:00:00Z;2000-12-31T00:00:00Z;[4188]
31166886;Eidgenössisches Forschungszentrum Conthey (1944 -2005) ;1920-01-01T00:00:00Z;2000-12-31T00:00:00Z;[31010885]
135;Geschäftsprüfungskommission des Nationalrats ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;
190;Schweizerische Vertretung, Dresden ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6264]
268;Schweizerische Vertretung, Zagreb ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6614]
383;Schweizerische Vertretung, Den Haag ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6260]
910;Hofer Walther;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4144]
1019;Schweizerischer evangelischer Kirchenbund ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4248]
1356;Verband der Schweizer Studierendenschaften ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3761]
1489;Schweizerische Vertretung, Freetown ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6177]
1500;Schweizerische Vertretung, Strassburg ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6699]
1595;Marcel Benoist-Stiftung für die Förderung der wissenschaftlichen Forschung ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5746]
2199;Geschäftsprüfungskommissionen der eidgenössischen Räte ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2206;Grenzsanitätsdienst ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2869;Schweizerische Vereinigung Pro Infirmis ;1920-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2464;Konsulardienst ;1920-03-01T00:00:00Z;1946-03-24T00:00:00Z;
1109;Rapold Hans Rudolf;1920-06-11T00:00:00Z;2018-01-13T00:00:00Z;[3985]
765;Eidgenössisches Arbeitsamt ;1921-01-01T00:00:00Z;1929-12-31T00:00:00Z;[5161]
726;Verwaltungsärztlicher Dienst ;1921-01-01T00:00:00Z;1960-12-31T00:00:00Z;[6977]
309;Schweizerische Vertretung, Madras ;1921-01-01T00:00:00Z;1963-12-31T00:00:00Z;[6387]
5966226;Schweizerische Hotel-Treuhand-Gesellschaft ;1921-01-01T00:00:00Z;1966-12-31T00:00:00Z;[5992103]
295;Schweizerische Vertretung, Kalkutta ;1921-01-01T00:00:00Z;1968-12-31T00:00:00Z;[6332]
2844;Schweizerischer Saatzuchtverband ;1921-01-01T00:00:00Z;1994-12-31T00:00:00Z;
2369;Kommission der eidgenössischen Versicherungskasse ;1921-01-01T00:00:00Z;2001-12-31T00:00:00Z;[5573]
723;Eidgenössische Versicherungskasse ;1921-01-01T00:00:00Z;2003-12-31T00:00:00Z;[5131]
4654522;Güdel Willy;1921-01-01T00:00:00Z;2006-12-31T00:00:00Z;[3568581]
26951967;Girardin Lise;1921-01-01T00:00:00Z;2010-12-31T00:00:00Z;[26952348]
223;Schweizerische Vertretung, Catania ;1921-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6233]
1461;Schweizerische Vertretung, Casablanca ;1921-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6150]
1217667;Vereinigung Freiburgischer Saatzuchtgenossenschaften ;1921-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2086361]
297;Schweizerische Vertretung, Kaunas ;1922-01-01T00:00:00Z;1940-12-31T00:00:00Z;[6341]
1460;Schweizerische Vertretung, Canton ;1922-01-01T00:00:00Z;1956-12-31T00:00:00Z;[6148]
1165460;Schweizerische Vertretung, Lourenço-Marques ;1922-01-01T00:00:00Z;1976-12-31T00:00:00Z;[6649]
999;Schweizerische Arbeiterbildungszentrale ;1922-01-01T00:00:00Z;2001-12-31T00:00:00Z;[4228]
7687203;Wildhaber Luzius;1922-01-01T00:00:00Z;2010-12-31T00:00:00Z;[7686200]
504;Eidgenössisches Amt für das Zivilstandswesen ;1922-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4439]
1008;Radio Suisse Romande ;1922-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4237]
1171494;Wyser Alfred;1922-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2810370]
4596351;Schweizerischer evangelischer Missionsrat ;1922-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4596709]
29566982;Verein Schweizerischer Archivarinnen und Archivare ;1922-01-01T00:00:00Z;9999-12-31T00:00:00Z;[29566994]
3384265;Ciné-journal suisse ;1923-01-01T00:00:00Z;1936-12-31T00:00:00Z;[3384293]
1448;Gesellschaft für eine historische Sammlung aus der Zeit des Ersten Weltkriegs ;1923-01-01T00:00:00Z;1949-12-31T00:00:00Z;
741;Eidgenössische Getreideverwaltung ;1923-01-01T00:00:00Z;1993-12-31T00:00:00Z;[4943]
213;Schweizerische Vertretung, Los Angeles ;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6375]
890;Vertrauensstelle für Goldhypotheken ;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6972]
914;Ritter Rudolf J.;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4148]
937;Wicky Nelly;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4172]
948;Stutz Alfred;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4183]
958;Frey Tilo;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4193]
1006;Schweizerische Gesellschaft der Offiziere der Sanitätstruppen ;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4235]
523067;Swiss Social & Sports Club, Cape Town ;1923-01-01T00:00:00Z;9999-12-31T00:00:00Z;[523068]
756;Sekretariat des eidgenössischen Volkswirtschaftsdepartements ;1924-01-01T00:00:00Z;1939-12-31T00:00:00Z;[2816837]
337;Schweizerische Vertretung, Punta Arenas ;1924-01-01T00:00:00Z;1962-12-31T00:00:00Z;[6485]
29169593;Furgler Kurt ;1924-01-01T00:00:00Z;2008-12-31T00:00:00Z;[29169591]
29742892;Raeber Thomas;1924-01-01T00:00:00Z;2009-12-31T00:00:00Z;
1057;Reichling Rudolf (jun.);1924-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3926]
1117;Egli Alfons;1924-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3993]
265;Schweizerische Vertretung, Tamatave ;1925-01-01T00:00:00Z;1932-12-31T00:00:00Z;
548;Laboratorium Wimmis ;1925-01-01T00:00:00Z;1980-12-31T00:00:00Z;[5703]
849;Sozialstatistische Kommission ;1925-01-01T00:00:00Z;1980-12-31T00:00:00Z;[5621]
1597;Eidgenössische Maturitätskommission ;1925-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5750]
378690;Friedli Peter;1925-01-01T00:00:00Z;2012-12-31T00:00:00Z;[378692]
264;Schweizerische Vertretung, Antananarivo ;1925-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6200]
1161;Gerber Rudolf;1925-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4044]
379310;Feldmann Hans;1925-01-01T00:00:00Z;9999-12-31T00:00:00Z;
276;Schweizerische Vertretung, Danzig ;1926-01-01T00:00:00Z;1949-12-31T00:00:00Z;[6255]
345;Schweizerische Vertretung, Saigon ;1926-01-01T00:00:00Z;1975-12-31T00:00:00Z;[6511]
66;Eidgenössische Drucksachen- und Materialzentrale ;1926-01-01T00:00:00Z;1998-12-31T00:00:00Z;[4898]
1554;Eidgenössische Zollrekurskommission ;1926-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5079]
2076454;Pometta Francesca;1926-01-01T00:00:00Z;2016-12-31T00:00:00Z;[2076497]
940;Buser Walter;1926-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4175]
1467;Schweizerische Vertretung, Istanbul ;1926-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6616]
29708134;Leist Jörg;1926-05-15T00:00:00Z;2010-04-06T00:00:00Z;
248;Schweizerische Vertretung, Jaffa ;1927-01-01T00:00:00Z;1941-12-31T00:00:00Z;
355;Schweizerische Vertretung, Tanga ;1927-01-01T00:00:00Z;1961-12-31T00:00:00Z;[6557]
1546;Eidgenössische Preisbildungskommission ;1927-01-01T00:00:00Z;1964-12-31T00:00:00Z;[5955]
507740;Vögeli Robert;1927-01-01T00:00:00Z;2005-12-31T00:00:00Z;[504413]
1555;Schweizerische Zentrale für Handelsförderung ;1927-01-01T00:00:00Z;2013-12-31T00:00:00Z;[6758]
957;Feldmann Josef;1927-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4192]
1529;Schweizerische Vertretung, Helsinki ;1927-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6186]
2977023;Stich Otto;1927-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2977024]
30458580;Dürig Walter;1927-01-01T00:00:00Z;9999-12-31T00:00:00Z;[30420815]
31037436;Schweizerische Vertretung, Léopoldville ;1928-01-01T00:00:00Z;1966-12-31T00:00:00Z;
2708;Radio Schweiz AG ;1928-01-01T00:00:00Z;1988-12-31T00:00:00Z;
1157;Gauye Oscar;1928-01-01T00:00:00Z;1990-12-31T00:00:00Z;[4040]
1261;Konferenz der kantonalen Militärdirektoren ;1928-01-01T00:00:00Z;1998-12-31T00:00:00Z;[3646]
29696041;Friedrich Rudolf Heinrich;1928-01-01T00:00:00Z;2013-12-31T00:00:00Z;[29696037]
947;Uchtenhagen Lilian;1928-01-01T00:00:00Z;2016-12-31T00:00:00Z;[4182]
229;Schweizerische Vertretung, Dakar ;1928-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6251]
722;Eidgenössisches Personalamt ;1928-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5170]
1173;Imer Florian;1928-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4056]
6545763;Allenspach Heinz;1928-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6545868]
803;Rechtswesen und Sekretariat im Post- und Eisenbahndepartement ;1929-01-01T00:00:00Z;1962-12-31T00:00:00Z;
884;Rekurskommission der eidgenössischen Militärverwaltung ;1929-01-01T00:00:00Z;1993-12-31T00:00:00Z;
358;Schweizerische Vertretung, Thessaloniki ;1929-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6568]
1176818;Neuenschwander Elisabeth;1929-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2075199]
822;Eidgenössisches Amt für Elektrizitätswirtschaft ;1930-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5141]
2169;Generaldirektion der Post-, Telefon- und Telegrafenverwaltung ;1930-01-01T00:00:00Z;1961-12-31T00:00:00Z;[2089380]
1646;Abteilung Rechtswesen und Sekretariat des Post- und Eisenbahndepartements ;1930-01-01T00:00:00Z;1963-12-31T00:00:00Z;[2555958]
466;Eidgenössisches statistisches Amt ;1930-01-01T00:00:00Z;1979-12-31T00:00:00Z;[5191]
751;Pfandbriefinspektorat ;1930-01-01T00:00:00Z;1979-12-31T00:00:00Z;[5891]
1604;Eidgenössische Turn- und Sportkommission ;1930-01-01T00:00:00Z;1990-12-31T00:00:00Z;[4597620]
766;Bundesamt für Industrie, Gewerbe und Arbeit ;1930-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4573]
3365792;Schwarz Georg Theodor;1930-01-01T00:00:00Z;2002-12-31T00:00:00Z;[3367098]
507;Eidgenössische Vermessungsdirektion ;1930-01-01T00:00:00Z;2017-12-31T00:00:00Z;[5060]
31977290;Schweizerischer Abstineten-Verkehrsverband SAV;1930-01-01T00:00:00Z;9999-12-31T00:00:00Z;
992;Schweizerische Genossenschaft für Getreide und Futtermittel ;1931-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4222]
954;Bonny Jean-Pierre;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4189]
1007;Schweizer Radio DRS ;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4236]
1009;Radiotelevisione svizzera di lingua italiana ;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4238]
2838;Schweizerische Radio- und Fernsehgesellschaft ;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2075222;Schweizerische Arbeitsgemeinschaft der Jugendverbände ;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3457617]
4043829;Muheim Franz ;1931-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4043830]
893;Kommandantur der Ordnungstruppen anlässlich der eidgenössischen Intervention in Genf 1932 ;1932-01-01T00:00:00Z;1932-12-31T00:00:00Z;[5560]
510;Grundbuchamt ;1932-01-01T00:00:00Z;1951-12-31T00:00:00Z;
846;Kommission für Konjunkturbeobachtung ;1932-01-01T00:00:00Z;1965-12-31T00:00:00Z;[1902819]
1005;Schweizerische Gesellschaft der Offiziere der mechanisierten, Material- und Transporttruppen ;1932-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4234]
758;Eidgenössische Preiskontrollstelle ;1932-01-01T00:00:00Z;1998-12-31T00:00:00Z;[5032]
1015;Schweizerische Zentralstelle für Butterversorgung ;1932-01-01T00:00:00Z;1999-12-31T00:00:00Z;[4244]
2107471;Brunner Edouard;1932-01-01T00:00:00Z;2007-12-31T00:00:00Z;[2107482]
193;Schweizerische Vertretung, Bangkok ;1932-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6206]
876;Eidgenössische Schätzungskommission 4. Kreis ;1932-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5043]
932;Ursprung Heinrich Peter Klaus;1932-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4167]
425759;Zentralstelle für Falschgeldbekämpfung ;1932-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2073480;Sommaruga Cornelio;1932-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4166]
2555;Militärflugdienst ;1933-01-01T00:00:00Z;1938-12-31T00:00:00Z;
1398;Schweizer Hilfswerk für Emigrantenkinder ;1933-01-01T00:00:00Z;1948-12-31T00:00:00Z;[3808]
1713;Aufsichtskommission der eidgenössischen Anstalt für das forstliche Versuchswesen ;1933-01-01T00:00:00Z;1989-12-31T00:00:00Z;
1901;Eidgenössische Anstalt für das forstliche Versuchswesen ;1933-01-01T00:00:00Z;1989-12-31T00:00:00Z;
1553;Eidgenössische Alkoholrekurskommission ;1933-01-01T00:00:00Z;2006-12-31T00:00:00Z;[4864]
1532;Schweizerische Vertretung, Saint Raphaël ;1933-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6697]
1944;Eidgenössische Getreidekommission ;1933-01-01T00:00:00Z;9999-12-31T00:00:00Z;
30435603;Felber (alt-Bundesrat) René;1933-01-01T00:00:00Z;9999-12-31T00:00:00Z;[29742904]
1577;Eidgenössische Fachkommission für das Schuhmachergewerbe ;1934-01-01T00:00:00Z;1948-12-31T00:00:00Z;
245;Schweizerische Vertretung, Balloch ;1934-01-01T00:00:00Z;1959-12-31T00:00:00Z;[6102]
1449;Schweizerische Vertretung, Bari ;1934-01-01T00:00:00Z;1973-12-31T00:00:00Z;[6110]
764;Schweizerische Verrechnungsstelle ;1934-01-01T00:00:00Z;1978-12-31T00:00:00Z;[6743]
521;Eidgenössische Fremdenpolizei ;1934-01-01T00:00:00Z;1979-12-31T00:00:00Z;[5104]
5293058;Kommission für die eidgenössische Diplomprüfung für Probierer ;1934-01-01T00:00:00Z;1995-12-31T00:00:00Z;
1176813;Christen Jean-Rodolphe;1934-01-01T00:00:00Z;1997-12-31T00:00:00Z;[3318734]
788;Eidgenössische Zentralstelle für Arbeitsbeschaffung ;1934-01-01T00:00:00Z;1999-12-31T00:00:00Z;[5071]
2277;Interkantonale Kontrollstelle für Heilmittel ;1934-01-01T00:00:00Z;2001-12-31T00:00:00Z;
379339;Leuba Jean-François;1934-01-01T00:00:00Z;2004-12-31T00:00:00Z;[379340]
1547;Exportrisikogarantie ;1934-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5608]
332;Schweizerische Vertretung, Pittsburgh ;1934-01-01T00:00:00Z;2014-12-31T00:00:00Z;[6469]
192;Schweizerische Vertretung, Quito ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6489]
196;Schweizerische Vertretung, Ankara ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6198]
217;Schweizerische Vertretung, Beirut ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6210]
334;Schweizerische Vertretung, Port of Spain ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6473]
739;Eidgenössisches Zentralamt für Edelmetallkontrolle ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[7015]
866;Ständige französisch-schweizerische Kommission für die Freizonen ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6856]
959;Schoch Otto;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4194]
1496;Schweizerische Vertretung, Dublin ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6175]
1539;Schweizerische Vertretung, Cali ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6142]
2129;Fliegerbeobachtungs- und Meldedienst ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;
3508901;Schweizerischer Zivilschutzverband ;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3496429]
4783178;Ziegler Jean;1934-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4783231]
2106364;16. Internationaler Kongress für Kunstgeschichte von 1936 ;1935-01-01T00:00:00Z;1936-12-31T00:00:00Z;[3630]
721;Aufsichtsdienst für Kreditkassen mit Wartezeit ;1935-01-01T00:00:00Z;1947-12-31T00:00:00Z;[4477]
4772236;Büro für Befestigungsbauten ;1935-01-01T00:00:00Z;1951-12-31T00:00:00Z;[4728]
289;Schweizerische Vertretung, Haiphong ;1935-01-01T00:00:00Z;1955-12-31T00:00:00Z;[6300]
1485;Schweizerische Vertretung, Chihuahua ;1935-01-01T00:00:00Z;1955-12-31T00:00:00Z;[6152]
361;Schweizerische Vertretung, Torreón ;1935-01-01T00:00:00Z;1964-12-31T00:00:00Z;[6578]
315;Schweizerische Vertretung, Marrakesch ;1935-01-01T00:00:00Z;1965-12-31T00:00:00Z;[6405]
340;Schweizerische Vertretung, Rangun ;1935-01-01T00:00:00Z;1965-12-31T00:00:00Z;[6495]
814;Eidgenössisches Amt für Verkehr ;1935-01-01T00:00:00Z;1979-12-31T00:00:00Z;[5151]
523;Polizeidienst der Bundesanwaltschaft ;1935-01-01T00:00:00Z;1992-12-31T00:00:00Z;
575;Armeefilmdienst ;1935-01-01T00:00:00Z;2003-12-31T00:00:00Z;
750;Eidgenössische Bankenkommission ;1935-01-01T00:00:00Z;2008-12-31T00:00:00Z;[5084]
6033100;Schmid Hans;1935-01-01T00:00:00Z;2010-12-31T00:00:00Z;[6033288]
191;Schweizerische Vertretung, Hong kong ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6312]
194;Schweizerische Vertretung, Belo Horizonte ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6212]
244;Schweizerische Vertretung, Lagos ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6364]
256;Schweizerische Vertretung, Kingston ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6350]
275;Schweizerische Vertretung, Port-au-Prince ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6477]
376;Schweizerische Vertretung, Kairo ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6330]
749;Sekretariat der eidgenössischen Bankenkommission ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1011;Swissinfo/Schweizer Radio International ;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;
374155;Couchepin François;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[374154]
496664;Mauch Ursula;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[496665]
4044068;Bachmann Hugo;1935-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4044069]
2058;Beratungsstelle für Abwasserreinigung und Trinkwasserversorgung ;1936-01-01T00:00:00Z;1945-12-31T00:00:00Z;
308;Schweizerische Vertretung, Maceio ;1936-01-01T00:00:00Z;1949-12-31T00:00:00Z;[6385]
283;Schweizerische Vertretung, Florianopolis ;1936-01-01T00:00:00Z;1950-12-31T00:00:00Z;[6284]
292;Schweizerische Vertretung, Joao Pessoa ;1936-01-01T00:00:00Z;1953-12-31T00:00:00Z;[6322]
1425;Schweizerische Zentralstelle für überseeisches Siedlungswesen, Zürich ;1936-01-01T00:00:00Z;1962-12-31T00:00:00Z;[3836]
314;Schweizerische Vertretung, Maracaibo ;1936-01-01T00:00:00Z;1965-12-31T00:00:00Z;[6403]
593;Direktion der Militärflugplätze ;1936-01-01T00:00:00Z;1968-12-31T00:00:00Z;[4838]
1453;Schweizerische Vertretung, Bilbao ;1936-01-01T00:00:00Z;1988-12-31T00:00:00Z;[6120]
2265;Eidgenössisches Institut für Schnee- und Lawinenforschung ;1936-01-01T00:00:00Z;1989-12-31T00:00:00Z;
72;Kommission des Nationalrats für auswärtige Angelegenheiten ;1936-01-01T00:00:00Z;1991-12-31T00:00:00Z;
356;Schweizerische Vertretung, Tanger ;1936-01-01T00:00:00Z;1998-12-31T00:00:00Z;[6559]
2012;Eidgenössische Preiskontrollkommission ;1936-01-01T00:00:00Z;1998-12-31T00:00:00Z;[5030]
2082946;Burkhardt Adolf;1936-01-01T00:00:00Z;2002-12-31T00:00:00Z;[2083445]
1533;Schweizerische Vertretung, Bagdad ;1936-01-01T00:00:00Z;2008-12-31T00:00:00Z;[6100]
3272987;Hauri Kurt;1936-01-01T00:00:00Z;2009-12-31T00:00:00Z;
200;Schweizerische Vertretung, Bregenz ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6222]
266;Schweizerische Vertretung, Malaga ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6391]
291;Schweizerische Vertretung, Innsbruck ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6316]
311;Schweizerische Vertretung, Managua ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6395]
357;Schweizerische Vertretung, Tegucigalpa ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6561]
392;Schweizerische Vertretung, Valencia ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6592]
1469;Schweizerische Vertretung, Santo Domingo ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6690]
2007;Eidgenössische Natur- und Heimatschutzkommission ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[30474179]
1996958;Kopp Elisabeth;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[1996959]
3447241;Giovannini Jean-François ;1936-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3447344]
305;Schweizerische Vertretung, Lodz ;1937-01-01T00:00:00Z;1940-12-31T00:00:00Z;[6373]
537;Abteilung für passiven Luftschutz ;1937-01-01T00:00:00Z;1944-12-31T00:00:00Z;[4374]
285;Schweizerische Vertretung, Cluj ;1937-01-01T00:00:00Z;1948-12-31T00:00:00Z;[6158]
2112;Festungssektion der Generalstabsabteilung ;1937-01-01T00:00:00Z;1951-12-31T00:00:00Z;
582;Abteilung für leichte Truppen ;1937-01-01T00:00:00Z;1961-12-31T00:00:00Z;[4360]
1295;Agentur für Nordafrika der schweizerischen Zentrale für Handelsförderung, Algier ;1937-01-01T00:00:00Z;1965-12-31T00:00:00Z;[3696]
338;Schweizerische Vertretung, Quelimane ;1937-01-01T00:00:00Z;1967-12-31T00:00:00Z;[6487]
324;Schweizerische Vertretung, Norrköping ;1937-01-01T00:00:00Z;1968-12-31T00:00:00Z;[6445]
1527;Schweizerische Vertretung, Angoche ;1937-01-01T00:00:00Z;1970-12-31T00:00:00Z;[6092]
1557;Eidgenössische Pachtzinskommission ;1937-01-01T00:00:00Z;1986-12-31T00:00:00Z;[5009]
2001;Eidgenössische Materialprüfungs- und Versuchsanstalt für Industrie, Bauwesen und Gewerbe ;1937-01-01T00:00:00Z;1988-12-31T00:00:00Z;[4978]
638;Direktion der Zeughausbetriebe ;1937-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4842]
270;Schweizerische Vertretung, Valletta ;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6594]
950;Carrel Fernand;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4185]
1474;Schweizerische Vertretung, Nikosia ;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6662]
1488;Schweizerische Vertretung, Wellington ;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6713]
1667;Eidgenössisches Amt für das Handelsregister ;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;
5510887;Landwirtschaftlicher Informationsdienst ;1937-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4440498]
349;Schweizerische Vertretung, San Sebastian ;1938-01-01T00:00:00Z;1939-12-31T00:00:00Z;[6526]
359854;Gebirgsbrigade 9 ;1938-01-01T00:00:00Z;1939-12-31T00:00:00Z;
369;Schweizerische Vertretung, Aleppo ;1938-01-01T00:00:00Z;1945-12-31T00:00:00Z;[6084]
361278;Festungstruppen Gotthard Nord-, Süd-, Ost-, und Westfront ;1938-01-01T00:00:00Z;1947-12-31T00:00:00Z;
798;Kriegswirtschaftliche Handelsabteilung ;1938-01-01T00:00:00Z;1948-12-31T00:00:00Z;[5460]
359862;Armeeflugpark ;1938-01-01T00:00:00Z;1951-12-31T00:00:00Z;
359;Schweizerische Vertretung, Tianjin ;1938-01-01T00:00:00Z;1956-12-31T00:00:00Z;[6570]
333;Schweizerische Vertretung, Port Said ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[6475]
647;4. Armeekorps ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5237]
660;7. Division ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5247]
662;9. Division ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5328]
664;Gebirgsbrigade 10 ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5318]
665;Gebirgsbrigade 11 ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5320]
666;Gebirgsbrigade 12 ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[5322]
348036;8. Division ;1938-01-01T00:00:00Z;1961-12-31T00:00:00Z;[1124388]
1575;Eidgenössische Bäderkommission ;1938-01-01T00:00:00Z;1966-12-31T00:00:00Z;
780;Eidgenössisches Meliorationsamt ;1938-01-01T00:00:00Z;1993-12-31T00:00:00Z;[4980]
667;Grenzbrigade 1 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5407]
668;Grenzbrigade 3 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5415]
669;Grenzbrigade 4 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5417]
670;Grenzbrigade 5 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5419]
671;Grenzbrigade 6 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5421]
672;Grenzbrigade 8 ;1938-01-01T00:00:00Z;1995-12-31T00:00:00Z;[5425]
